Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.000000,2.539250,2.501798,2.501798,0.726858,685877
1980-03-18,0.000000,2.486817,2.479326,2.479326,0.720330,383824
1980-03-19,0.000000,2.479326,2.456855,2.464346,0.715978,470602
1980-03-20,0.000000,2.464346,2.381951,2.389442,0.694215,522334
1980-03-21,0.000000,2.404422,2.389442,2.396932,0.696392,420538
1980-03-24,0.000000,2.396932,2.374461,2.381951,0.692038,400512
1980-03-25,0.000000,2.411913,2.374461,2.396932,0.696392,145186
1980-03-26,0.000000,2.441874,2.389442,2.419403,0.702920,423875
1980-03-27,0.000000,2.426894,2.389442,2.419403,0.702920,275352
1980-03-28,0.000000,2.426894,2.396932,2.426894,0.705096,317072
1980-03-31,0.000000,2.411913,2.381951,2.411913,0.700743,91784
1980-04-01,0.000000,2.449365,2.411913,2.441874,0.709448,290371
1980-04-02,0.000000,2.456855,2.426894,2.426894,0.705096,540691
1980-04-03,0.000000,2.434384,2.404422,2.426894,0.705096,215275
1980-04-07,0.000000,2.426894,2.366970,2.366970,0.687686,659176
1980-04-08,0.000000,2.381951,2.366970,2.374461,0.689863,116816
1980-04-09,0.000000,2.381951,2.329518,2.337009,0.678982,136842
1980-04-10,0.000000,2.351989,2.344499,2.344499,0.681158,525672
1980-04-11,0.000000,2.351989,2.262105,2.262105,0.657219,380486
1980-04-14,0.000000,2.299557,2.262105,2.292066,0.665924,664182
1980-04-15,0.000000,2.314537,2.284576,2.284576,0.663748,343773
1980-04-16,0.000000,2.337009,2.299557,2.322028,0.674629,365467
1980-04-17,0.000000,2.351989,2.314537,2.329518,0.676805,488958
1980-04-18,0.000000,2.366970,2.329518,2.337009,0.678982,392168
1980-04-21,0.000000,2.329518,2.277085,2.277085,0.661571,979586
1980-04-22,0.000000,2.307047,2.284576,2.307047,0.670276,669189
1980-04-23,0.000000,2.307047,2.262105,2.284576,0.663748,1425155
1980-04-24,0.000000,2.366970,2.269595,2.344499,0.681158,942872
1980-04-25,0.000000,2.359480,2.322028,2.344499,0.681158,370474
1980-04-28,0.000000,2.441874,2.359480,2.426894,0.705096,283696
1980-04-29,0.000000,2.531759,2.434384,2.531759,0.735563,138510
1980-04-30,0.000000,2.531759,2.486817,2.486817,0.722506,113478
1980-05-01,0.000000,2.501798,2.464346,2.471836,0.718153,135173
1980-05-02,0.000000,2.486817,2.456855,2.471836,0.718153,61746
1980-05-05,0.000000,2.471836,2.434384,2.449365,0.711625,452245
1980-05-06,0.000000,2.501798,2.434384,2.479326,0.720330,267008
1980-05-07,0.000000,2.509288,2.471836,2.471836,0.718153,180230
1980-05-08,0.000000,2.464346,2.426894,2.441874,0.709448,310397
1980-05-09,0.000000,2.464346,2.434384,2.449365,0.711625,163542
1980-05-12,0.000000,2.479326,2.449365,2.471836,0.718153,267008
1980-05-13,0.000000,2.516779,2.456855,2.509288,0.729034,1017968
1980-05-14,0.000000,2.629135,2.524269,2.629135,0.763854,325416
1980-05-15,0.000000,2.704039,2.636625,2.689058,0.781264,348779
1980-05-16,0.000000,2.689058,2.651606,2.666587,0.774735,166880
1980-05-19,0.000000,2.666587,2.651606,2.651606,0.770382,714246
1980-05-20,0.000000,2.681568,2.651606,2.659096,0.772559,171886
1980-05-21,0.000000,2.666587,2.651606,2.666587,0.774735,46726
1980-05-22,0.000000,2.689058,2.666587,2.666587,0.774735,213606
1980-05-23,0.000000,2.689058,2.666587,2.681568,0.779087,160205
1980-05-27,0.000000,2.696548,2.666587,2.689058,0.781264,282027
1980-05-28,0.000000,2.674077,2.644116,2.674077,0.776911,73427
1980-05-29,0.000000,2.689058,2.651606,2.651606,0.770382,98459
1980-05-30,0.000000,2.651606,2.606663,2.651606,0.770382,255326
1980-06-02,0.000000,2.689058,2.636625,2.681568,0.779087,981254
1980-06-03,0.000000,2.689058,2.659096,2.689058,0.781264,170218
1980-06-04,0.000000,2.696548,2.666587,2.689058,0.781264,632475
1980-06-05,0.000000,2.689058,2.674077,2.689058,0.781264,350448
1980-06-06,0.000000,2.696548,2.681568,2.696548,0.783440,231963
1980-06-09,0.000000,2.636625,2.621644,2.629135,0.763854,186906
1980-06-10,0.000000,2.636625,2.614154,2.636625,0.766030,267008
1980-06-11,0.000000,2.651606,2.621644,2.651606,0.770382,1570341
1980-06-12,0.000000,2.651606,2.636625,2.651606,0.770382,1516939
1980-06-13,0.000000,2.659096,2.636625,2.636625,0.766030,83440
1980-06-16,0.000000,2.696548,2.651606,2.696548,0.783440,382155
1980-06-17,0.000000,2.748981,2.696548,2.734000,0.794321,275352
1980-06-18,0.000000,2.741491,2.719020,2.741491,0.796497,113478
1980-06-19,0.000000,2.741491,2.726510,2.734000,0.794321,83440
1980-06-20,0.000000,2.748981,2.741491,2.741491,0.796497,208600
1980-06-23,0.000000,2.748981,2.726510,2.741491,0.796497,58408
1980-06-24,0.000000,2.763962,2.711529,2.756472,0.800850,358792
1980-06-25,0.000000,2.801414,2.763962,2.778943,0.807378,116816
1980-06-26,0.000000,2.801414,2.778943,2.801414,0.813907,811037
1980-06-27,0.000000,2.801414,2.786433,2.793924,0.811731,101797
1980-06-30,0.000000,2.801414,2.734000,2.734000,0.794321,524003
1980-07-01,0.000000,2.793924,2.748981,2.793924,0.811731,148523
1980-07-02,0.000000,2.808905,2.756472,2.801414,0.813907,1266619
1980-07-03,0.000000,2.876318,2.786433,2.876318,0.835669,226957
1980-07-07,0.000000,2.906280,2.891299,2.898790,0.842198,248651
1980-07-08,0.000000,2.928751,2.891299,2.921261,0.848727,602437
1980-07-09,0.000000,2.936242,2.891299,2.891299,0.840021,762642
1980-07-10,0.000000,2.906280,2.831376,2.846357,0.826964,408856
1980-07-11,0.000000,2.868828,2.846357,2.853847,0.829141,191912
1980-07-14,0.000000,2.861337,2.846357,2.846357,0.826964,545698
1980-07-15,0.000000,2.846357,2.816395,2.831376,0.822611,290371
1980-07-16,0.000000,2.823885,2.734000,2.748981,0.798674,225288
1980-07-17,0.000000,2.838866,2.763962,2.838866,0.824788,288702
1980-07-18,0.000000,2.913770,2.876318,2.876318,0.835669,1388442
1980-07-21,0.000000,2.936242,2.891299,2.891299,0.840021,133504
1980-07-22,0.000000,2.921261,2.876318,2.891299,0.840021,215275
1980-07-23,0.000000,2.891299,2.853847,2.891299,0.840021,518997
1980-07-24,0.000000,2.906280,2.861337,2.868828,0.833493,51733
1980-07-25,0.000000,2.861337,2.793924,2.808905,0.816083,75096
1980-07-28,0.000000,2.831376,2.793924,2.808905,0.816083,216944
1980-07-29,0.000000,2.861337,2.823885,2.861337,0.831317,245314
1980-07-30,0.000000,2.906280,2.846357,2.906280,0.844374,255326
1980-07-31,0.000000,2.928751,2.891299,2.913770,0.846550,282027
1980-08-01,0.000000,2.943732,2.913770,2.928751,0.850903,302053
1980-08-04,0.000000,2.921261,2.876318,2.891299,0.840021,518997
1980-08-05,0.000000,2.898790,2.876318,2.876318,0.835669,68421
1980-08-06,0.000000,2.861337,2.831376,2.853847,0.829141,569061
1980-08-07,0.000000,2.928751,2.861337,2.928751,0.850903,51733
1980-08-08,0.000000,2.951222,2.913770,2.928751,0.850903,218613
1980-08-11,0.000000,2.951222,2.906280,2.951222,0.857431,997942
1980-08-12,0.000000,3.033617,2.951222,2.996165,0.870489,874451
1980-08-13,0.000000,3.048598,3.011146,3.048598,0.885723,158536
1980-08-14,0.000000,3.033617,3.003655,3.026127,0.879194,155198
1980-08-15,0.000000,3.086050,3.026127,3.086050,0.896604,338766
1980-08-18,0.000000,3.123502,3.078559,3.093540,0.898780,373811
1980-08-19,0.000000,3.093540,3.041107,3.056088,0.887898,200256
