Date,Open,High,Low,Close,Adj Close,Volume
1993-12-14,20.883219,20.883219,20.651182,20.883219,4.303130,7717345
1993-12-15,20.883219,20.883219,20.651182,20.883219,4.303130,1833877
1993-12-16,20.883219,20.999237,20.767200,20.883219,4.303130,624688
1993-12-17,20.883219,20.883219,20.767200,20.767200,4.279223,490765
1993-12-20,20.767200,20.883219,20.767200,20.883219,4.303130,546144
1993-12-21,20.767200,20.883219,20.651182,20.767200,4.279223,311482
1993-12-22,20.767200,20.883219,20.767200,20.883219,4.303130,274958
1993-12-23,20.883219,20.883219,20.767200,20.883219,4.303130,147391
1993-12-27,20.883219,20.883219,20.767200,20.767200,4.279223,164307
1993-12-28,20.767200,20.883219,20.767200,20.883219,4.303130,283577
1993-12-29,20.883219,20.999237,20.767200,20.883219,4.303130,256534
1993-12-30,20.999237,20.999237,20.883219,20.883219,4.303130,153856
1993-12-31,20.883219,20.999237,20.767200,20.999237,4.327037,200939
1994-01-03,20.883219,20.999237,20.883219,20.883219,4.303130,312236
1994-01-04,20.999237,20.999237,20.883219,20.999237,4.327037,236494
1994-01-05,20.883219,21.115255,20.883219,20.883219,4.303130,240157
1994-01-06,20.883219,20.999237,20.883219,20.883219,4.303130,150623
1994-01-07,20.999237,21.115255,20.883219,21.115255,4.350944,312775
1994-01-10,21.115255,21.463308,20.999237,21.347290,4.398756,436247
1994-01-11,21.231274,21.811361,21.231274,21.579327,4.446566,514684
1994-01-12,21.695345,21.695345,21.579327,21.579327,4.446566,364276
1994-01-13,21.579327,21.927380,21.579327,21.927380,4.518287,420517
1994-01-14,21.927380,22.043398,21.579327,21.811361,4.494381,417177
1994-01-17,21.927380,21.927380,21.695345,21.811361,4.494381,165707
1994-01-18,21.695345,21.927380,21.695345,21.927380,4.518287,343482
1994-01-19,21.811361,21.811361,21.695345,21.811361,4.494381,256426
1994-01-20,21.811361,21.927380,21.695345,21.927380,4.518287,220548
1994-01-21,21.811361,22.043398,21.695345,21.927380,4.518287,252871
1994-01-24,21.811361,21.927380,21.695345,21.695345,4.470475,362875
1994-01-25,21.579327,21.927380,21.579327,21.927380,4.518287,267416
1994-01-26,22.043398,22.507469,22.043398,22.275433,4.590006,852886
1994-01-27,22.391451,22.855522,22.275433,22.739506,4.685629,593443
1994-01-28,22.739506,22.855522,22.507469,22.855522,4.709537,455210
1994-01-31,22.855522,22.855522,22.623487,22.739506,4.685629,377743
1994-02-01,22.855522,23.203577,22.739506,23.203577,4.781255,472125
1994-02-02,23.203577,23.203577,22.971540,23.087559,4.757348,236494
1994-02-03,23.203577,23.435612,22.971540,23.087559,4.757348,1557088
1994-02-04,23.087559,23.087559,22.391451,22.623487,4.661727,623719
1994-02-07,22.623487,22.855522,22.391451,22.739506,4.685629,437433
1994-02-08,22.855522,23.203577,22.855522,23.203577,4.781255,820671
1994-02-09,23.087559,23.203577,22.855522,22.971540,4.733443,510051
1994-02-10,22.971540,23.087559,22.507469,22.855522,4.709537,1031307
1994-02-11,22.971540,23.551630,22.971540,23.435612,4.829067,284978
1994-02-14,23.435612,24.131720,23.435612,23.783667,4.900786,1028397
1994-02-15,23.899685,24.015701,23.203577,23.551630,4.852975,1524011
1994-02-16,23.551630,23.783667,23.435612,23.783667,4.900786,334000
1994-02-17,23.667648,24.015701,23.667648,24.015701,4.948598,340249
1994-02-18,23.899685,24.015701,23.551630,24.015701,4.948598,334970
1994-02-22,23.899685,24.247738,23.899685,24.131720,4.972507,277974
1994-02-23,24.247738,24.479773,24.015701,24.479773,5.044225,407373
1994-02-24,24.479773,24.711809,24.247738,24.711809,5.092036,326243
1994-02-25,24.595791,24.711809,24.363754,24.595791,5.068131,279052
1994-02-28,24.595791,24.595791,23.899685,23.899685,4.924695,276251
1994-03-01,23.667648,24.363754,23.667648,24.247738,4.996411,600877
1994-03-02,23.899685,24.363754,23.667648,24.363754,5.020318,316007
1994-03-03,24.479773,24.479773,23.899685,24.131720,4.972507,367616
1994-03-04,24.131720,24.479773,23.899685,24.131720,4.972507,326566
1994-03-07,24.131720,24.595791,24.131720,24.595791,5.068131,288964
1994-03-08,24.595791,24.595791,24.479773,24.479773,5.044225,241558
1994-03-09,24.479773,24.943846,24.363754,24.595791,5.068131,270756
1994-03-10,24.711809,25.059862,24.595791,24.595791,5.068131,349407
1994-03-11,24.711809,25.291899,24.595791,25.059862,5.163758,317623
1994-03-14,25.059862,25.291899,24.943846,25.175880,5.187662,227012
1994-03-15,25.175880,25.523933,24.827827,25.291899,5.211568,266338
1994-03-16,25.523933,25.871988,25.291899,25.523933,5.259380,243174
1994-03-17,25.523933,25.639952,24.827827,24.827827,5.115943,282500
1994-03-18,24.827827,25.639952,24.827827,25.639952,5.283287,282069
1994-03-21,25.639952,25.871988,25.407915,25.523933,5.259380,138772
1994-03-22,25.523933,25.523933,24.943846,25.523933,5.351821,213760
1994-03-23,25.523933,25.988007,25.523933,25.988007,5.449125,440665
1994-03-24,25.988007,25.988007,25.407915,25.755970,5.400473,181438
1994-03-25,25.639952,25.988007,25.523933,25.755970,5.400473,325165
1994-03-28,25.639952,25.639952,24.711809,24.711809,5.181535,212144
1994-03-29,24.711809,24.711809,23.899685,24.015701,5.035576,482792
1994-03-30,23.435612,24.015701,22.275433,24.015701,5.035576,314283
1994-03-31,24.015701,24.247738,23.667648,23.783667,4.986924,207942
1994-04-04,22.275433,24.015701,21.927380,23.203577,4.865291,224750
1994-04-05,23.435612,24.015701,23.435612,23.783667,4.986924,198676
1994-04-06,24.015701,24.363754,23.551630,24.131720,5.059904,320963
1994-04-07,24.131720,24.131720,24.015701,24.015701,5.035576,177559
1994-04-08,24.131720,24.131720,23.899685,24.015701,5.035576,116038
1994-04-11,24.015701,24.015701,23.783667,24.015701,5.035576,174219
1994-04-12,24.015701,24.015701,23.783667,24.015701,5.035576,153640
1994-04-13,24.015701,24.015701,23.783667,23.899685,5.011252,122179
1994-04-14,24.015701,24.363754,23.899685,24.363754,5.108557,173896
1994-04-15,24.247738,24.247738,23.783667,23.899685,5.011252,95890
1994-04-18,24.015701,24.247738,23.783667,24.131720,5.059904,83931
1994-04-19,24.247738,24.247738,23.899685,24.015701,5.035576,106018
1994-04-20,24.131720,24.131720,23.783667,23.899685,5.011252,78113
1994-04-21,24.015701,24.247738,23.783667,23.899685,5.011252,83069
1994-04-22,24.015701,24.247738,23.551630,23.667648,4.962599,152778
1994-04-25,23.783667,23.899685,23.667648,23.783667,4.986924,180683
1994-04-26,23.899685,24.015701,23.783667,23.783667,4.986924,148576
1994-04-28,23.783667,24.015701,23.783667,24.015701,5.035576,136617
1994-04-29,24.015701,24.827827,23.899685,24.827827,5.205863,148468
1994-05-02,24.827827,25.523933,24.827827,25.291899,5.303167,90611
1994-05-03,25.291899,25.407915,24.711809,24.827827,5.205863,117547
1994-05-04,25.059862,25.175880,24.247738,24.595791,5.157210,109897
1994-05-05,24.595791,25.291899,24.595791,25.291899,5.303167,155903
1994-05-06,25.407915,25.523933,24.943846,25.523933,5.351821,106449
1994-05-09,25.523933,25.871988,24.943846,25.523933,5.351821,95567
1994-05-10,25.291899,25.871988,25.291899,25.755970,5.400473,89103
1994-05-11,25.755970,25.755970,25.059862,25.059862,5.254518,111405
1994-05-12,25.175880,25.639952,25.059862,25.523933,5.351821,87056
1994-05-13,25.755970,25.755970,24.943846,25.291899,5.303167,70140
1994-05-16,25.175880,25.407915,25.175880,25.407915,5.327497,158273
1994-05-17,25.407915,25.523933,25.175880,25.523933,5.351821,154933
1994-05-18,25.523933,25.639952,25.175880,25.523933,5.351821,168832
1994-05-19,25.523933,25.639952,25.291899,25.639952,5.376147,86301
1994-05-20,25.407915,25.639952,25.407915,25.523933,5.351821,95890
1994-05-23,25.639952,25.755970,25.523933,25.755970,5.400473,187256
1994-05-24,25.871988,25.871988,25.523933,25.755970,5.400473,203632
1994-05-25,25.639952,25.871988,25.639952,25.871988,5.424803,169586
1994-05-26,25.755970,25.755970,25.523933,25.639952,5.376147,179929
1994-05-27,25.639952,25.988007,25.639952,25.755970,5.400473,87702
1994-05-31,25.871988,25.871988,25.407915,25.407915,5.327497,101708
1994-06-01,25.639952,25.639952,25.175880,25.291899,5.303167,110328
1994-06-02,25.407915,25.523933,25.175880,25.291899,5.303167,79298
1994-06-03,25.523933,25.523933,25.175880,25.523933,5.351821,48699
1994-06-06,25.639952,25.988007,25.407915,25.871988,5.424803,95998
1994-06-07,25.871988,25.988007,25.755970,25.988007,5.449125,87917
1994-06-08,25.871988,25.988007,25.755970,25.871988,5.424803,94705
1994-06-09,25.871988,25.988007,25.523933,25.523933,5.351821,161505
1994-06-10,25.523933,25.755970,25.407915,25.639952,5.376147,88672
1994-06-13,25.639952,25.988007,25.523933,25.988007,5.449125,76928
1994-06-14,25.871988,25.988007,25.639952,25.871988,5.424803,147391
1994-06-15,25.871988,25.988007,25.639952,25.639952,5.376147,125843
1994-06-16,25.871988,25.871988,25.523933,25.871988,5.424803,123257
1994-06-17,25.871988,25.988007,25.755970,25.988007,5.449125,161613
1994-06-20,25.755970,25.988007,25.755970,25.871988,5.424803,65507
1994-06-21,25.871988,25.988007,25.639952,25.988007,5.449125,88241
1994-06-22,25.871988,25.988007,25.639952,25.871988,5.424803,108173
1994-06-23,25.871988,25.871988,25.523933,25.523933,5.351821,112806
1994-06-24,25.639952,25.639952,25.059862,25.175880,5.278841,127351
1994-06-27,25.175880,25.523933,25.059862,25.175880,5.278841,83500
1994-06-28,25.175880,25.291899,24.711809,24.943846,5.230190,150731
1994-06-29,24.363754,24.595791,24.015701,24.479773,5.225239,74019
1994-06-30,24.479773,24.711809,24.247738,24.711809,5.274764,128213
1994-07-01,24.711809,24.711809,24.247738,24.363754,5.200471,103756
1994-07-05,24.479773,24.479773,23.899685,24.247738,5.175708,105156
1994-07-06,24.247738,24.247738,23.783667,23.899685,5.101417,329691
1994-07-07,24.015701,24.015701,23.667648,24.015701,5.126179,167431
1994-07-08,24.015701,24.131720,23.899685,24.131720,5.150944,70679
1994-07-11,24.131720,24.363754,24.131720,24.247738,5.175708,93520
1994-07-12,24.131720,24.595791,23.899685,24.363754,5.200471,264183
1994-07-13,24.595791,25.059862,24.363754,24.943846,5.324294,78759
1994-07-14,24.943846,25.175880,24.595791,24.827827,5.299530,239403
1994-07-15,25.059862,25.175880,24.943846,25.175880,5.373821,295536
1994-07-18,25.407915,25.871988,25.291899,25.755970,5.497641,110436
1994-07-19,25.639952,25.755970,25.407915,25.523933,5.448113,164738
1994-07-20,25.639952,25.755970,25.523933,25.639952,5.472878,113668
